"","date","p_cases","p_cases_recent"
"1","2020/04/07",0.0089185599354008,0
"2","2020/04/08",0.0103818292579892,0
"3","2020/04/09",0.012580265950948,0
"4","2020/04/10",0.0124615376338265,0
"5","2020/04/11",0.00694301812678581,0
"6","2020/04/12",0.0058146197241517,0
"7","2020/04/13",0.00620091077149389,0
"8","2020/04/14",0.00625816085535535,0
"9","2020/04/15",0.00627105105137306,0
"10","2020/04/16",0.00621661809624752,0
"11","2020/04/17",0.0062130180203561,0
"12","2020/04/18",0.0061160993964707,0
"13","2020/04/19",0.00615099607958346,0
"14","2020/04/20",0.00615925290976616,0
"15","2020/04/21",0.00517141586137273,0
"16","2020/04/23",0.00517096392299728,0
"17","2020/04/24",0.00516550090530002,0
"18","2020/04/25",0.00516537064225678,0
"19","2020/04/26",0.00470906664386634,0
"20","2020/04/29",0.00142959989275425,0
"21","2020/04/30",0.00351872648468918,0
"22","2020/05/02",0.0034514860960963,0
"23","2020/05/12",0.00731707317073171,0
"24","2020/05/17",0.0824583635611929,0
"25","2020/06/20",0,0
