Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Recovered,Fatalities,RecentCases,StillSick,Tested,Positive,Hospital,Severe,ICU,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/04/09,Belgium,BE,,,,80,4,,,,,,,,,,,,,world-g-sheet,,
2020/04/10,Belgium,BE,,,,80,4,,,,,,,,,,,,,world-g-sheet,,
2020/04/11,Belgium,BE,,,,80,4,,,,,,,,,,,,,world-g-sheet,,
2020/04/12,Belgium,BE,,,,300,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/13,Belgium,BE,,,,80,4,,,,,,,,,,,,,world-g-sheet,,
2020/04/14,Belgium,BE,,,,70,3,,,,,,,,,,,,,world-g-sheet,,
2020/04/15,Belgium,BE,,,,80,4,,,,,,,,,,,,,world-g-sheet,,
2020/04/16,Belgium,BE,,,,5,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/17,Belgium,BE,,,,3,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/20,Belgium,BE,,,,5,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/23,Belgium,BE,,,,5,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/28,Belgium,BE,,,,5,0,,,,,,,,,,,,,world-g-sheet,,
2020/05/01,Belgium,BE,,,,5,0,,,,,,,,,,,,,world-g-sheet,,
2020/05/05,Belgium,BE,,,,80,4,,,,,,,,,,,,,world-g-sheet,,
2020/05/09,Belgium,BE,Vlaams-Brabant,BEVBR,en,5,0,0,,,,,,,,,N,N,N,limesurvey-2585,ta0cyc83h7k9zjk86a,
2020/05/28,Belgium,BE,"Vlaams Gewest",BEVLG,en,30,0,0,,,,,,,,,N,Y,Y,limesurvey-12085,wgfpmtb7hdka2wdc9o,
2020/06/05,Belgium,BE,"Bruxelles-Capitale, Région de;Brussels Hoofdstedelijk Gewest",BEBRU,en,100,2,0,,,,,,,,,Y,N,N,limesurvey-13698,g9vdnntgj0kb2omh2o,
2020/06/09,Belgium,BE,Vlaams-Brabant,BEVBR,en,30,1,1,,,,,,,,,Y,N,Y,limesurvey-14860,kgquipiuqakb89khya,
2020/06/09,Belgium,BE,"Bruxelles-Capitale, Région de;Brussels Hoofdstedelijk Gewest",BEBRU,en,60,2,2,,,,,,,,,N,N,N,limesurvey-14645,g9vdnntgj0kb2omh2o,
2020/06/10,Belgium,BE,,,en,40,2,2,,,,,,,,,Y,N,N,limesurvey-15029,51li56iqeakb8zd3w6,
2020/06/11,Belgium,BE,"Bruxelles-Capitale, Région de;Brussels Hoofdstedelijk Gewest",BEBRU,en,8,0,0,,,,,,,,,Y,N,N,limesurvey-15311,iq25df7tx9kbau5q8s,
2020/06/20,Belgium,BE,"Bruxelles-Capitale, Région de;Brussels Hoofdstedelijk Gewest",BEBRU,en,60,2,2,,,,,,,,,N,N,N,limesurvey-17725,g9vdnntgj0kb2omh2o,
2020/06/21,Belgium,BE,"Bruxelles-Capitale, Région de;Brussels Hoofdstedelijk Gewest",BEBRU,en,8,0,0,,,,,,,,,N,N,N,limesurvey-18311,iq25df7tx9kbau5q8s,
2020/06/25,Belgium,BE,"Bruxelles-Capitale, Région de;Brussels Hoofdstedelijk Gewest",BEBRU,en,8,0,,,,,,,,,,N,N,N,limesurvey-19770,iq25df7tx9kbau5q8s,
2020/07/04,Belgium,BE,Oost-Vlaanderen,BEVOV,en,9,2,2,,,,,,,,,Y,N,N,limesurvey-22714,7fvu8jfrfckc81t0gm,
2020/07/04,Belgium,BE,"Bruxelles-Capitale, Région de;Brussels Hoofdstedelijk Gewest",BEBRU,en,8,0,,,,,,,,,,N,N,N,limesurvey-22720,iq25df7tx9kbau5q8s,
2020/07/10,Belgium,BE,"Bruxelles-Capitale, Région de;Brussels Hoofdstedelijk Gewest",BEBRU,en,8,0,,,,,,,,,,N,N,N,limesurvey-23423,iq25df7tx9kbau5q8s,
2020/07/16,Belgium,BE,"Bruxelles-Capitale, Région de;Brussels Hoofdstedelijk Gewest",BEBRU,en,8,0,0,,,,,,,,,N,N,N,limesurvey-23874,iq25df7tx9kbau5q8s,
2020/07/23,Belgium,BE,"Bruxelles-Capitale, Région de;Brussels Hoofdstedelijk Gewest",BEBRU,en,4,0,0,,,,,,,,,N,N,N,limesurvey-24364,iq25df7tx9kbau5q8s,
2020/07/31,Belgium,BE,Oost-Vlaanderen,BEVOV,en,8,2,,0,0,0,,,,,,,N,,limesurvey-5874,7fvu8jfrfckc81t0gm,
2020/08/13,Belgium,BE,"Bruxelles-Capitale, Région de;Brussels Hoofdstedelijk Gewest",BEBRU,en,7,2,,0,0,0,,,,,,,N,,limesurvey-9802,iq25df7tx9kbau5q8s,
