Timestamp,Country,ISO-3166-1-a2,Region,ISO-3166-2,Language,Reach,Cases,Recovered,Fatalities,RecentCases,StillSick,Tested,Positive,Hospital,Severe,ICU,Surveyfirst,Surveyknown,Surveyforward,Dataset,Cookie,Campaign
2020/04/09,Ireland,IE,,,,100,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/12,Ireland,IE,,,,50,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/12,Ireland,IE,,,,50,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/13,Ireland,IE,,,,100,0,,,,,,,,,,,,,world-g-sheet,,
2020/04/18,Ireland,IE,,,,100,2,,,,,,,,,,,,,world-g-sheet,,
2020/04/27,Ireland,IE,,,,50,0,,,,,,,,,,,,,world-g-sheet,,
2020/05/14,Ireland,IE,Leinster,IEL,en,9,4,4,,,,,,,,,Y,Y,Y,limesurvey-5404,jftidj5wxgka6nrloc,
2020/05/14,Ireland,IE,Leinster,IEL,en,25,1,1,,,,,,,,,Y,N,Y,limesurvey-5481,7rmfar10d4ka6ohpiv,
2020/05/21,Ireland,IE,Munster,IEM,en,200,0,0,,,,,,,,,Y,N,N,limesurvey-10050,08d8qqo27lkagpqsfa,
2020/06/05,Ireland,IE,Leinster,IEL,en,18,0,0,,,,,,,,,Y,N,N,limesurvey-13701,39lmpkxztnkb2opwsn,
2020/06/07,Ireland,IE,Munster,IEM,en,40,1,1,,,,,,,,,N,N,N,limesurvey-14134,c7z5kga93hkb4yko2n,
2020/06/07,Ireland,IE,Leinster,IEL,en,60,4,4,,,,,,,,,Y,N,N,limesurvey-14133,c7z5kga93hkb4yko2n,
2020/06/08,Ireland,IE,Leinster,IEL,en,30,1,0,,,,,,,,,Y,N,N,limesurvey-14265,vuydji6jbjkb6ax8mu,
2020/06/08,Ireland,IE,Leinster,IEL,en,50,2,2,,,,,,,,,Y,N,N,limesurvey-14304,x7owo3aicgkb6izwlk,
2020/06/09,Ireland,IE,Leinster,IEL,en,7,0,,,,,,,,,,Y,N,N,limesurvey-14931,am34somqt1kb8h0mqq,
2020/06/09,Ireland,IE,Munster,IEM,en,4,0,0,,,,,,,,,Y,N,N,limesurvey-14756,mr6ai5sjj4kb85zl43,
2020/06/10,Ireland,IE,Leinster,IEL,en,150,0,0,,,,,,,,,Y,N,N,limesurvey-15177,qil7pfn01okb9j2znf,
2020/06/15,Ireland,IE,Munster,IEM,en,20,0,0,,0,0,,,,,,Y,N,N,limesurvey-16207,nz0jl1lcwlaqbhpq9n,
2020/06/17,Ireland,IE,Leinster,IEL,en,60,0,0,,0,0,,,,,,Y,N,N,limesurvey-16613,q4t2gilc7p8mkee1jb,
2020/06/26,Ireland,IE,Leinster,IEL,en,10,0,,,0,0,,,,,,N,N,N,limesurvey-20054,am34somqt1kb8h0mqq,
2020/07/06,Ireland,IE,Leinster,IEL,en,80,1,1,,0,0,,,,,,N,N,N,limesurvey-22899,q4t2gilc7p8mkee1jb,
2020/07/06,Ireland,IE,Leinster,IEL,en,20,0,,,,,,,,,,N,N,N,limesurvey-22906,x7owo3aicgkb6izwlk,
2020/07/31,Ireland,IE,Leinster,IEL,en,25,0,,,,,,,,,,,N,,limesurvey-5859,x7owo3aicgkb6izwlk,
