"","date","region","cum_cases","cases","cum_deaths","deaths","cum_deaths_400","est_ccfr","est_ccfr_low","est_ccfr_high","sample_size","mean_cases","mean_reach","dunbar_reach","cases_p_reach","cases_p_reach_low","cases_p_reach_high","cases_p_reach_error","cases_p_reach_prop","cases_p_reach_prop_median","estimated_cases","estimate_cases_low","estimate_cases_high","estimate_cases_error","prop_cases","dunbar_cases","pop_cases_low","pop_cases_high","pop_cases_error","dunbar_cases_low","dunbar_cases_high","dunbar_cases_error"
"16","2020/03/12","arsnorte",44,8,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2020/03/13","arsnorte",53,9,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2020/03/14","arsnorte",77,24,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2020/03/15","arsnorte",103,26,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2020/03/16","arsnorte",138,35,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2020/03/17","arsnorte",196,58,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2020/03/18","arsnorte",289,93,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2020/03/19","arsnorte",381,92,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2020/03/20","arsnorte",506,125,1,1,400,541.126315200946,78.3030670066178,3739.54303703335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2020/03/21","arsnorte",644,138,4,3,1600,2016.09972900709,1259.04134372463,3228.37541242128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2020/03/22","arsnorte",825,181,5,1,2000,2385.56176449632,1634.31726755971,3482.12984417903,44,0.318181818181818,73.6818181818182,6600,0.00431832202344232,0.00206117755943307,0.00657546648745157,0.00225714446400925,0.00507575757575758,0,15640.9623689081,7465.58512026658,23816.3396175496,8175.3772486415,18384.3939393939,7683.0303030303,9524.35819426236,27244.4296845255,8860.03574513158,3662.75758540052,11703.3030206601,4020.27271762978
"27","2020/03/23","arsnorte",1007,182,9,4,3600,3924.72980704238,3187.91393996689,4831.84438110864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2020/03/24","arsnorte",1130,123,14,5,5600,5207.97873168968,4559.49293345268,5948.69711733342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2020/03/25","arsnorte",1517,387,20,6,8000,7763.14303919938,7073.98227113226,8519.44315622712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2020/03/26","arsnorte",1858,341,28,8,11200,10515.3022371546,9839.46823757692,11237.5565903487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2020/03/27","arsnorte",2443,585,33,5,13200,12927.5206966411,12211.9047674463,13685.0716202425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2020/03/28","arsnorte",3035,592,44,11,17600,16992.5120378785,16277.4785823213,17738.9553238944,41,0.390243902439024,73.4146341463415,6150,0.0053156146179402,0.00271794307383014,0.00791328616205026,0.00259767154411006,0.00865853658536585,0,19253.1561461794,9844.38981341277,28661.922478946,9408.76633276663,31361.2195121951,9423.08943089431,19373.207403134,43349.2316212562,11988.0121090611,4811.87051702561,14034.308344763,4611.2189138687
"33","2020/03/29","arsnorte",3550,515,61,17,24400,21818.5851966488,21146.354062178,22512.1861945402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2020/03/30","arsnorte",3801,251,74,13,29600,22551.3788481728,21968.0334557412,23150.2145596427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2020/03/31","arsnorte",4452,651,83,9,33200,23968.4633360376,23405.9365137924,24544.5096526025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2020/04/01","arsnorte",4910,458,95,12,38000,24964.1648377257,24443.5867379086,25495.8297539302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2020/04/02","arsnorte",5338,428,107,12,42800,25614.8128286348,25132.8669812567,26106.0004310415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2020/04/03","arsnorte",5899,561,130,23,52000,29262.7633045219,28800.1770990859,29732.7795336248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2020/04/04","arsnorte",6280,381,141,11,56400,29149.8982124184,28718.7931638672,29587.4746876004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2020/04/05","arsnorte",6530,250,158,17,63200,29661.6064354287,29263.3654975325,30065.2669770484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2020/04/06","arsnorte",6706,176,168,10,67200,28650.154680729,28283.8407307761,29021.212891237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2020/04/07","arsnorte",7052,346,186,18,74400,29903.6673298542,29552.57079587,30258.935033143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2020/04/08","arsnorte",7386,334,208,22,83200,31781.9613997737,31442.0392549294,32125.5584673424,35,0.542857142857143,68.5714285714286,5250,0.00791666666666667,0.0043710830933477,0.0114622502399856,0.00354558357331897,0.00755102040816327,0,28674.1666666667,15832.0629641054,41516.270369228,12842.1037025613,27349.7959183673,13108.1904761905,14805.455445358,39894.1363913767,12544.3404730094,7224.81260902569,18991.5683433553,5883.37786716479
"44","2020/04/09","arsnorte",8102,716,224,16,89600,34393.5140820985,34046.9706617369,34743.5847573043,206,1.60194174757282,68.7281553398058,30900,0.0233083768893912,0.0208230593519022,0.0257936944268801,0.00248531753748892,0.0239524669655625,0,84422.9410933748,75421.1209725899,93424.7612141596,9001.82012078485,86755.8353492673,38681.5533980583,77633.4966697047,95878.1740288298,9122.33867956256,34530.4504206187,42832.6563754978,4151.10297743951
"45","2020/04/10","arsnorte",8897,795,240,16,96000,37296.2191314149,36940.4885643908,37655.375322767,86,1.62790697674419,73.6046511627907,12900,0.0221169036334913,0.0184940409920603,0.0257397662749223,0.003622862641431,0.0188026024363234,0,80107.4249605055,66985.4164732425,93229.4334477686,13122.0084872631,68103.0260243632,39308.5271317829,55983.6054314701,80222.4466172564,12119.4205928932,32832.6093460478,45784.4449175181,6475.91778573511
"46","2020/04/11","arsnorte",9264,367,258,18,103200,38556.1084590685,38208.7474977082,38906.6273265466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020/04/12","arsnorte",9747,483,280,22,112000,40712.2824422597,40368.2583420489,41059.2383653032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020/04/13","arsnorte",9984,237,303,23,121200,41849.2907908412,41516.4983402679,42184.7508752369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020/04/14","arsnorte",10302,318,321,18,128400,42593.0030900626,42268.5353068993,42919.9615992837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020/04/15","arsnorte",10751,449,339,18,135600,43923.2439054557,43601.7989533271,44247.0586418531,31,1.32258064516129,59.5483870967742,4650,0.0222101841820152,0.0154876800557324,0.0289326883082979,0.00672250412628276,0.01,0,80445.2871072589,56096.3771618628,104794.197052655,24348.9099453962,36220,31935.9139784946,19780.1335218159,52659.8664781841,16439.8664781841,22203.6833935277,41668.1445634615,9732.23058496689
"51","2020/04/16","arsnorte",11237,486,355,16,142000,45190.9125914749,44871.0038045701,45513.1021749578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020/04/17","arsnorte",11324,87,377,22,150800,45621.0284481629,45311.8854859341,45932.2805561506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020/04/18","arsnorte",11762,438,393,16,157200,46759.7746443517,46452.0303480866,47069.5577438979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020/04/19","arsnorte",12148,386,409,16,163600,47760.3001414543,47454.5826939593,48067.9871175469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020/04/20","arsnorte",12543,395,424,15,169600,48723.6988656335,48419.4322225271,49029.8775136077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020/04/21","arsnorte",12806,263,441,17,176400,49430.6098095641,49130.1387200245,49732.9185262304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020/04/22","arsnorte",13150,344,454,13,181600,50033.9521951379,49735.6430079729,50334.0506096209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
