"","date","region","cum_cases","cases","cum_deaths","deaths","cum_deaths_400","est_ccfr","est_ccfr_low","est_ccfr_high","sample_size","mean_cases","mean_reach","dunbar_reach","cases_p_reach","cases_p_reach_low","cases_p_reach_high","cases_p_reach_error","cases_p_reach_prop","cases_p_reach_prop_median","estimated_cases","estimate_cases_low","estimate_cases_high","estimate_cases_error","prop_cases","dunbar_cases","pop_cases_low","pop_cases_high","pop_cases_error","dunbar_cases_low","dunbar_cases_high","dunbar_cases_error"
"11","2020/03/07","arsalgarve",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","2020/03/08","arsalgarve",1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","2020/03/09","arsalgarve",2,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","2020/03/10","arsalgarve",2,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","2020/03/11","arsalgarve",3,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","2020/03/12","arsalgarve",5,2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","2020/03/13","arsalgarve",6,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","2020/03/14","arsalgarve",7,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","2020/03/15","arsalgarve",10,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","2020/03/16","arsalgarve",13,3,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","2020/03/17","arsalgarve",14,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","2020/03/18","arsalgarve",21,7,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","2020/03/19","arsalgarve",25,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","2020/03/20","arsalgarve",29,4,1,1,400,379.461708266061,73.9604776290745,1946.86665981715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2020/03/21","arsalgarve",31,2,1,0,400,316.29948740923,58.8387126244111,1700.33233687432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","2020/03/22","arsalgarve",35,4,1,0,400,285.372032955989,49.8830862344367,1632.56132170134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","2020/03/23","arsalgarve",42,7,1,0,400,280.964110566708,47.2059179705681,1672.26557220557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","2020/03/24","arsalgarve",46,4,1,0,400,256.764797205471,41.9735734703064,1570.706414373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2020/03/25","arsalgarve",62,16,1,0,400,291.984012573424,46.7809571907191,1822.42238547848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2020/03/26","arsalgarve",89,27,1,0,400,354.559528096468,55.5829026993924,2261.71093733405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","2020/03/27","arsalgarve",99,10,1,0,400,327.648590101301,50.3572740283928,2131.8389580588,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","2020/03/28","arsalgarve",106,7,1,0,400,286.753633305898,43.3508593114538,1896.79391643358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","2020/03/29","arsalgarve",108,2,2,1,800,480.860862649858,191.15457755832,1209.6344862985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","2020/03/30","arsalgarve",116,8,2,0,800,433.865420185697,170.903883048964,1101.43315338822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","2020/03/31","arsalgarve",137,21,2,0,800,440.460885167744,172.343177504177,1125.69464119373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","2020/04/01","arsalgarve",146,9,2,0,800,409.283749119123,159.207995132228,1052.16567267165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","2020/04/02","arsalgarve",164,18,3,1,1200,605.890324466443,325.28330136152,1128.5641892636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","2020/04/03","arsalgarve",179,15,3,0,1200,584.974661538471,312.811082241145,1093.93616169344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","2020/04/04","arsalgarve",182,3,5,2,2000,881.17303900163,610.023730290194,1272.84544208468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","2020/04/05","arsalgarve",201,19,7,2,2800,1219.81189616327,941.896863836685,1579.72822625241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","2020/04/06","arsalgarve",229,28,7,0,2800,1254.57906450103,966.557861457507,1628.42670040554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","2020/04/07","arsalgarve",234,5,7,0,2800,1161.26613466992,893.005175989858,1510.11334736826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","2020/04/08","arsalgarve",251,17,8,1,3200,1292.77165174391,1027.61863440623,1626.34121997833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2020/04/09","arsalgarve",260,9,8,0,3200,1222.33551720315,970.260053444251,1539.90068055724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020/04/10","arsalgarve",279,19,8,0,3200,1203.81466948456,954.309514206872,1518.55319148801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020/04/11","arsalgarve",279,0,9,1,3600,1249.47667647281,1016.61877175852,1535.67099921738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020/04/12","arsalgarve",279,0,9,0,3600,1159.00763457542,942.123373448843,1425.82037009302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020/04/13","arsalgarve",284,5,9,0,3600,1102.68607832181,895.608850610039,1357.64244234133,30,0.0333333333333333,68.2666666666667,4500,0.00048828125,1e-06,0.00144506123988386,0.000956779989883861,0.000333333333333333,0,215.33203125,1e-06,637.272006788783,421.939975538783,147,98,1e-06,495.649207605028,348.649207605028,1e-06,290.055127469082,192.055127469082
"49","2020/04/14","arsalgarve",289,5,9,0,3600,1057.03066763133,857.964706458255,1302.28414281222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020/04/15","arsalgarve",295,6,9,0,3600,1023.18205636839,830.004376757509,1261.32048190404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020/04/16","arsalgarve",300,5,9,0,3600,992.035152331768,804.354835725613,1223.50696452782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020/04/17","arsalgarve",305,5,9,0,3600,965.75839016475,782.709001301303,1191.61689289756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020/04/18","arsalgarve",306,1,9,0,3600,931.208556539562,754.439336629931,1149.39576142203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020/04/19","arsalgarve",310,4,10,1,4000,1010.84455909102,836.71272594676,1221.21570636771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020/04/20","arsalgarve",311,1,11,1,4400,1079.30677734632,909.163247861548,1281.29147583306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020/04/21","arsalgarve",313,2,11,0,4400,1054.12670829256,887.729135608068,1251.71414631399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020/04/22","arsalgarve",316,3,11,0,4400,1035.6817278525,872.017676632384,1230.06295646428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020/04/23","arsalgarve",318,2,11,0,4400,1016.7756377967,855.932856312886,1207.84322040206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020/04/24","arsalgarve",320,2,11,0,4400,1000.25561912703,841.870185428682,1188.4389314556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020/04/25","arsalgarve",320,0,11,0,4400,979.663337153426,824.416718981599,1164.14457890684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020/04/26","arsalgarve",322,2,12,1,4800,1055.11998041545,901.070196886006,1235.50659750956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020/04/27","arsalgarve",328,6,12,0,4800,1056.28636535946,901.942742130079,1237.04181377335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020/04/28","arsalgarve",330,2,12,0,4800,1045.67465766168,892.786989966202,1224.74397808739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020/04/29","arsalgarve",330,0,13,1,5200,1115.42973217936,964.26040231403,1290.29822695605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020/04/30","arsalgarve",331,1,13,0,5200,1102.55501792344,953.035905992838,1275.53176108487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020/05/01","arsalgarve",331,0,13,0,5200,1087.65370644568,940.06463756612,1258.4140897033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020/05/02","arsalgarve",331,0,13,0,5200,1074.11580957168,928.298179995609,1242.83855902559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020/05/03","arsalgarve",331,0,13,0,5200,1061.93584587807,917.687330120183,1228.85835267343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020/05/04","arsalgarve",333,2,13,0,5200,1057.39275306,913.699819604468,1223.68354489532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020/05/05","arsalgarve",335,2,13,0,5200,1053.79790290241,910.553291538389,1219.57718508197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020/05/06","arsalgarve",342,7,13,0,5200,1066.41982548046,921.399492484202,1234.26510808206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020/05/07","arsalgarve",343,1,13,0,5200,1060.3572600517,916.102880527986,1227.32669315081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020/05/08","arsalgarve",345,2,13,0,5200,1057.19167864114,913.329717833302,1223.71387196235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020/05/09","arsalgarve",345,0,13,0,5200,1047.93664521,905.278169780431,1213.075990378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020/05/10","arsalgarve",346,1,13,0,5200,1042.0075271837,900.101651126322,1206.28562934956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020/05/11","arsalgarve",348,2,14,1,5600,1119.4959830297,977.468998806887,1282.15959539319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020/05/12","arsalgarve",350,2,14,0,5600,1117.25890767294,975.458472966822,1279.67258614091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020/05/13","arsalgarve",351,1,14,0,5600,1112.14978828867,970.960389499074,1273.86983544061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020/05/14","arsalgarve",354,3,14,0,5600,1113.62672802237,972.212842038249,1275.61006781786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020/05/15","arsalgarve",355,1,14,0,5600,1109.0004189519,968.119607261897,1270.38221311718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020/05/16","arsalgarve",356,1,15,1,6000,1183.41833450236,1042.732704834,1343.08528728778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020/05/17","arsalgarve",356,0,15,0,6000,1175.57227745592,1035.78165129163,1334.22925362654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020/05/18","arsalgarve",356,0,15,0,6000,1168.14252510811,1029.1983434533,1325.84449600591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020/05/19","arsalgarve",356,0,15,0,6000,1161.25668636075,1023.09515139142,1318.07592850339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020/05/20","arsalgarve",356,0,15,0,6000,1154.96629390643,1017.51740810795,1310.98213104815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020/05/21","arsalgarve",357,1,15,0,6000,1152.49440340343,1015.30443492526,1308.22175515662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020/05/22","arsalgarve",358,1,15,0,6000,1150.4963686842,1013.52680103933,1305.97621394736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020/05/23","arsalgarve",361,3,15,0,6000,1155.22280113163,1017.65582595221,1311.38611524745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020/05/24","arsalgarve",361,0,15,0,6000,1150.44718998517,1013.43177465606,1305.98701367337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020/05/25","arsalgarve",361,0,15,0,6000,1145.68714335422,1009.22167624701,1300.60526972459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020/05/26","arsalgarve",363,2,15,0,6000,1147.41634702076,1010.71123324282,1302.61169571286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020/05/27","arsalgarve",363,0,15,0,6000,1142.98148168493,1006.78811798209,1297.59841633124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020/05/28","arsalgarve",366,3,15,0,6000,1148.08661028326,1011.25182529423,1303.43682131618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020/05/29","arsalgarve",366,0,15,0,6000,1143.8191609954,1007.47663969164,1298.61301147454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020/05/30","arsalgarve",367,1,15,0,6000,1142.64933874962,1006.43001755658,1297.30581219626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020/05/31","arsalgarve",370,3,15,0,6000,1147.7461621062,1010.90300941814,1303.11339501081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2020/06/01","arsalgarve",372,2,15,0,6000,1149.68328981276,1012.57695894359,1305.35427969217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020/06/02","arsalgarve",372,0,15,0,6000,1145.25505666115,1008.66090738314,1300.34696021952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020/06/03","arsalgarve",376,4,15,0,6000,1153.0072617467,1015.47258224316,1309.16951268535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020/06/04","arsalgarve",376,0,15,0,6000,1148.37615928991,1011.36243454021,1303.95173697052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020/06/05","arsalgarve",380,4,15,0,6000,1155.77719860561,1017.8647521062,1312.375666858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020/06/06","arsalgarve",382,2,15,0,6000,1156.915819816,1018.83634534192,1313.70874258647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020/06/07","arsalgarve",389,7,15,0,6000,1172.84197597318,1032.83045248311,1331.83360085636,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020/06/08","arsalgarve",389,0,15,0,6000,1167.13072484005,1027.78558396847,1325.36800487702,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020/06/09","arsalgarve",389,0,15,0,6000,1160.89458642052,1022.26357358126,1318.32560174203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020/06/10","arsalgarve",391,2,15,0,6000,1160.52937208868,1021.91190288647,1317.94963898192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020/06/11","arsalgarve",391,0,15,0,6000,1154.37390110746,1016.46207788391,1310.99736286496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020/06/12","arsalgarve",393,2,15,0,6000,1154.34073369635,1016.40361061335,1310.99743798285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020/06/13","arsalgarve",393,0,15,0,6000,1148.69781492681,1011.40618304719,1304.6258685528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020/06/14","arsalgarve",395,2,15,0,6000,1149.14685368596,1011.77304537356,1305.17263468784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020/06/15","arsalgarve",399,4,15,0,6000,1155.61215493469,1017.45123851663,1312.53410687256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020/06/16","arsalgarve",407,8,15,0,6000,1173.55760075853,1033.22254082887,1332.95334535895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020/06/17","arsalgarve",413,6,15,0,6000,1185.1125914231,1043.36715024364,1346.11469607954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020/06/18","arsalgarve",448,35,15,0,6000,1278.33520412272,1125.40931653912,1452.04137737621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020/06/19","arsalgarve",480,32,15,0,6000,1359.18954668952,1196.5430492973,1543.94463693971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020/06/20","arsalgarve",499,19,15,0,6000,1396.28941580177,1229.13870835787,1586.17096624086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020/06/21","arsalgarve",521,22,15,0,6000,1433.89365143136,1262.12832451975,1629.03483241097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
