"","countrycode","regioncode","population_region","p_w_regs_only","p_m_regs_only","recent_p_w_regs_only","recent_p_m_regs_only","sumreach_regs","p_w_regs","p_m_regs","recent_p_w_regs","recent_p_m_regs","population_country","p_w_country_only","p_m_country_only","recent_p_w_country_only","recent_p_m_country_only","sumreach_country","p_w_country_rhs","p_m_country_rhs","sumreach_country_rhs","recent_p_w_country_rhs","recent_p_m_country_rhs","recent_sumreach_country_rhs","p_w_country","p_m_country","recent_p_w_country","recent_p_m_country"
"11","BR","BRMA",6904241,0.133333333333333,0.133333333333333,0,0,30,0.133333333333333,0.133333333333333,0,0,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"12","BR","BRMG",20869101,0,0,0,0,30,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"13","BR","BRMS",2651235,0,0,0,0,20,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"15","BR","BRPA",8175113,0.15,0.15,0.01,0.01,100,0.15,0.15,0.01,0.01,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"16","BR","BRPB",3972202,0.05,0.05,0.025,0.025,200,0.05,0.05,0.025,0.025,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"17","BR","BRPE",9345173,0,0,0,0,80,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"18","BR","BRPI",3204028,0,0,0,0,7,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"19","BR","BRPR",11163018,0.142857142857143,0.142857142857143,0,0,7,0.142857142857143,0.142857142857143,0,0,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"20","BR","BRRJ",16550024,0.025,0.025,0,0,120,0.025,0.025,0,0,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"21","BR","BRRN",3442175,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"24","BR","BRRS",11247972,0,0,NA,NA,17,0,0,NA,NA,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"25","BR","BRSC",6819190,0,0,0,0,30,0,0,0,0,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"26","BR","BRSE",2242937,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"27","BR","BRSP",44396484,0.0660377358490566,0.0660377358490566,0.0471698113207547,0.0471698113207547,106,0.0660377358490566,0.0660377358490566,0.0471698113207547,0.0471698113207547,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
"28","BR","BRTO",1515126,0.11,0.11,0.03,0.03,100,0.11,0.11,0.03,0.03,204453710,0.15,0.15,0,0,100,0.0425535941722485,0.0425535941722485,1016,0.013403728769312,0.013403728769312,999,0.0521814083145202,0.0521814083145202,0.0121840992179642,0.0121840992179642
